178.76	-0.001
178.98	-0.001
179.19	-0.001
179.40	-0.000
179.62	0.000
179.83	-0.000
180.04	0.001
180.26	0.000
180.47	0.002
180.69	0.001
180.90	0.000
181.11	0.000
181.33	0.001
181.54	-0.000
181.75	0.003
181.97	-0.001
182.18	0.001
182.39	0.001
182.61	0.001
182.82	0.001
183.03	0.001
183.25	0.001
183.46	0.001
183.68	0.001
183.89	0.001
184.10	0.001
184.32	0.001
184.53	0.001
184.74	0.001
184.96	0.001
185.17	0.001
185.38	0.005
185.60	0.001
185.81	0.002
186.02	0.001
186.24	0.001
186.45	0.001
186.66	0.002
186.88	0.002
187.09	0.001
187.30	0.002
187.52	0.002
187.73	0.001
187.94	0.001
188.16	0.002
188.37	0.002
188.58	0.008
188.80	0.002
189.01	0.001
189.22	0.001
189.44	0.003
189.65	0.002
189.86	0.002
190.08	0.003
190.29	0.004
190.50	0.004
190.72	0.004
190.93	0.002
191.14	0.002
191.36	0.004
191.57	0.003
191.78	0.002
192.00	0.002
192.21	0.002
192.42	0.002
192.64	0.003
192.85	0.002
193.06	0.002
193.28	0.003
193.49	0.002
193.70	0.004
193.91	0.001
194.13	0.003
194.34	0.002
194.55	0.003
194.77	0.005
194.98	0.004
195.19	0.003
195.41	0.005
195.62	0.002
195.83	0.003
196.05	0.004
196.26	0.002
196.47	0.003
196.68	0.003
196.90	0.002
197.11	0.009
197.32	0.003
197.54	0.004
197.75	0.006
197.96	0.003
198.18	0.004
198.39	0.006
198.60	0.003
198.81	0.007
199.03	0.004
199.24	0.002
199.45	0.006
199.67	0.005
199.88	0.006
200.09	0.003
200.30	0.004
200.52	0.005
200.73	0.006
200.94	0.004
201.16	0.005
201.37	0.006
201.58	0.006
201.79	0.006
202.01	0.005
202.22	0.003
202.43	0.013
202.65	0.006
202.86	0.005
203.07	0.009
203.28	0.005
203.50	0.005
203.71	0.006
203.92	0.005
204.13	0.006
204.35	0.005
204.56	0.007
204.77	0.008
204.98	0.012
205.20	0.008
205.41	0.018
205.62	0.009
205.84	0.008
206.05	0.011
206.26	0.006
206.47	0.008
206.69	0.008
206.90	0.016
207.11	0.010
207.32	0.007
207.54	0.015
207.75	0.007
207.96	0.006
208.17	0.005
208.39	0.011
208.60	0.011
208.81	0.008
209.02	0.007
209.24	0.012
209.45	0.014
209.66	0.018
209.87	0.012
210.09	0.017
210.30	0.008
210.51	0.015
210.72	0.012
210.94	0.018
211.15	0.016
211.36	0.013
211.57	0.022
211.79	0.007
212.00	0.021
212.21	0.022
212.42	0.012
212.64	0.015
212.85	0.015
213.06	0.014
213.27	0.010
213.48	0.013
213.70	0.012
213.91	0.010
214.12	0.016
214.33	0.039
214.55	0.014
214.76	0.015
214.97	0.016
215.18	0.023
215.40	0.016
215.61	0.014
215.82	0.025
216.03	0.017
216.24	0.019
216.46	0.026
216.67	0.015
216.88	0.022
217.09	0.017
217.31	0.026
217.52	0.020
217.73	0.024
217.94	0.027
218.15	0.024
218.37	0.021
218.58	0.028
218.79	0.026
219.00	0.014
219.21	0.023
219.43	0.037
219.64	0.014
219.85	0.032
220.06	0.003
220.27	0.035
220.49	0.036
220.70	0.024
220.91	0.024
221.12	0.050
221.34	0.029
221.55	0.031
221.76	0.055
221.97	0.017
222.18	0.031
222.39	0.039
222.61	0.047
222.82	0.029
223.03	0.026
223.24	0.042
223.45	0.027
223.67	0.027
223.88	0.024
224.09	0.036
224.30	0.032
224.51	0.022
224.73	0.036
224.94	0.040
225.15	0.052
225.36	0.050
225.57	0.047
225.79	0.047
226.00	0.057
226.21	0.038
226.42	0.052
226.63	0.044
226.84	0.040
227.06	0.061
227.27	0.027
227.48	0.026
227.69	0.044
227.90	0.036
228.11	0.023
228.33	0.037
228.54	0.047
228.75	0.044
228.96	0.059
229.17	0.039
229.38	0.052
229.60	0.034
229.81	0.026
230.02	0.052
230.23	0.044
230.44	0.049
230.65	0.052
230.87	0.042
231.08	0.130
231.29	0.059
231.50	0.055
231.71	0.062
231.92	0.043
232.14	0.041
232.35	0.053
232.56	0.033
232.77	0.161
232.98	0.050
233.19	0.054
233.41	0.101
233.62	0.059
233.83	0.080
234.04	0.075
234.25	0.072
234.46	0.059
234.67	0.069
234.89	0.061
235.10	0.080
235.31	0.196
235.52	0.081
235.73	0.077
235.94	0.056
236.15	0.075
236.37	0.037
236.58	0.077
236.79	0.132
237.00	0.105
237.21	0.074
237.42	0.052
237.63	0.054
237.84	0.080
238.06	0.111
238.27	0.067
238.48	0.129
238.69	0.107
238.90	0.079
239.11	0.104
239.32	0.054
239.53	0.117
239.75	0.115
239.96	0.061
240.17	0.052
240.38	0.086
240.59	0.084
240.80	0.075
241.01	0.070
241.22	0.081
241.44	0.066
241.65	0.062
241.86	0.173
242.07	0.082
242.28	0.091
242.49	0.850
242.70	0.090
242.91	0.087
243.12	0.128
243.34	0.118
243.55	0.082
243.76	0.123
243.97	0.078
244.18	0.222
244.39	0.146
244.60	0.099
244.81	0.141
245.02	0.098
245.24	0.101
245.45	0.083
245.66	0.100
245.87	0.138
246.08	0.080
246.29	0.104
246.50	0.123
246.71	0.099
246.92	0.102
247.13	0.188
247.34	0.183
247.56	0.196
247.77	0.126
247.98	0.121
248.19	0.175
248.40	0.139
248.61	0.129
248.82	0.383
249.03	0.206
249.24	0.220
249.45	0.138
249.66	0.189
249.87	0.119
250.09	0.175
250.30	0.123
250.51	0.125
250.72	0.159
250.93	0.215
251.14	0.133
251.35	0.125
251.56	0.123
251.77	0.196
251.98	0.183
252.19	0.211
252.40	0.155
252.61	0.161
252.83	0.136
253.04	0.095
253.25	0.214
253.46	0.175
253.67	0.190
253.88	0.142
254.09	0.178
254.30	0.336
254.51	0.311
254.72	0.272
254.93	0.238
255.14	0.215
255.35	0.296
255.56	0.162
255.77	0.178
255.98	0.156
256.19	0.222
256.41	0.231
256.62	0.208
256.83	0.170
257.04	0.239
257.25	0.199
257.46	0.167
257.67	0.131
257.88	0.338
258.09	0.139
258.30	0.217
258.51	0.268
258.72	0.327
258.93	0.215
259.14	0.209
259.35	0.289
259.56	0.202
259.77	0.434
259.98	0.478
260.19	0.278
260.40	0.290
260.61	0.341
260.82	0.298
261.03	0.332
261.24	0.255
261.46	0.251
261.67	0.353
261.88	0.290
262.09	0.407
262.30	0.321
262.51	0.271
262.72	0.341
262.93	0.250
263.14	0.201
263.35	0.323
263.56	0.463
263.77	0.357
263.98	0.314
264.19	0.521
264.40	0.246
264.61	0.235
264.82	0.265
265.03	0.432
265.24	0.382
265.45	0.263
265.66	0.347
265.87	0.376
266.08	0.268
266.29	0.443
266.50	0.610
