x-axis,1,2
second,Volt,Volt
-50.02000E-03,,
-49.97000E-03,+82.91455E-03,-271.71482E-03
-49.92000E-03,+95.47736E-03,-271.71482E-03
-49.87000E-03,+183.41706E-03,-265.68467E-03
-49.82000E-03,+82.91455E-03,-259.65452E-03
-49.77000E-03,+183.41706E-03,-259.65452E-03
-49.72000E-03,+82.91455E-03,-259.65452E-03
-49.67000E-03,+195.97987E-03,-259.65452E-03
-49.62000E-03,+95.47736E-03,-259.65452E-03
-49.57000E-03,+183.41706E-03,-259.65452E-03
-49.52000E-03,+283.91957E-03,-271.71482E-03
-49.47000E-03,+183.41706E-03,-271.71482E-03
-49.42000E-03,+82.91455E-03,-270.96105E-03
-49.37000E-03,+82.91455E-03,-271.71482E-03
-49.32000E-03,+283.91957E-03,-271.71482E-03
-49.27000E-03,+82.91455E-03,-271.71482E-03
-49.22000E-03,+82.91455E-03,-270.96105E-03
-49.17000E-03,+183.41706E-03,-271.71482E-03
-49.12000E-03,+283.91957E-03,-259.65452E-03
-49.07000E-03,+183.41706E-03,-264.93090E-03
-49.02000E-03,+283.91957E-03,-259.65452E-03
-48.97000E-03,+195.97987E-03,-271.71482E-03
-48.92000E-03,+283.91957E-03,-270.96105E-03
-48.87000E-03,+195.97987E-03,-265.68467E-03
-48.82000E-03,+82.91455E-03,-259.65452E-03
-48.77000E-03,+283.91957E-03,-271.71482E-03
-48.72000E-03,+82.91455E-03,-259.65452E-03
-48.67000E-03,+183.41706E-03,-265.68467E-03
-48.62000E-03,+82.91455E-03,-271.71482E-03
-48.57000E-03,+195.97987E-03,-264.93090E-03
-48.52000E-03,+82.91455E-03,-270.96105E-03
-48.47000E-03,+82.91455E-03,-264.93090E-03
-48.42000E-03,+283.91957E-03,-259.65452E-03
-48.37000E-03,+82.91455E-03,-253.62437E-03
-48.32000E-03,+82.91455E-03,-271.71482E-03
-48.27000E-03,+82.91455E-03,-265.68467E-03
-48.22000E-03,+283.91957E-03,-259.65452E-03
-48.17000E-03,+183.41706E-03,-265.68467E-03
-48.12000E-03,+82.91455E-03,-271.71482E-03
-48.07000E-03,+183.41706E-03,-264.93090E-03
-48.02000E-03,+82.91455E-03,-259.65452E-03
-47.97000E-03,+82.91455E-03,-271.71482E-03
-47.92000E-03,+82.91455E-03,-259.65452E-03
-47.87000E-03,+195.97987E-03,-264.93090E-03
-47.82000E-03,+95.47736E-03,-271.71482E-03
-47.77000E-03,+82.91455E-03,-259.65452E-03
-47.72000E-03,+283.91957E-03,-271.71482E-03
