x-axis,1,2
second,Volt,Volt
-100.2000E-03,+3.6020101E+00,-632.8492E-03
-100.1000E-03,+3.6020101E+00,-632.8492E-03
-100.0000E-03,+3.6020101E+00,-623.2010E-03
-99.9000E-03,+3.6020101E+00,-628.6281E-03
-99.8000E-03,+3.5969850E+00,-632.2462E-03
-99.7000E-03,+3.6020101E+00,-628.6281E-03
-99.6000E-03,+3.6020101E+00,-632.2462E-03
-99.5000E-03,+3.6020101E+00,-632.8492E-03
-99.4000E-03,+3.6020101E+00,-632.2462E-03
-99.3000E-03,+3.6020101E+00,-623.2010E-03
-99.2000E-03,+3.6020101E+00,-632.2462E-03
-99.1000E-03,+3.6020101E+00,-623.2010E-03
-99.0000E-03,+3.5266332E+00,-623.2010E-03
-98.9000E-03,+3.6020101E+00,-623.2010E-03
-98.8000E-03,+3.6020101E+00,-632.2462E-03
-98.7000E-03,+3.6020101E+00,-623.2010E-03
-98.6000E-03,+3.6020101E+00,-632.8492E-03
-98.5000E-03,+3.6020101E+00,-617.7739E-03
-98.4000E-03,+3.6020101E+00,-623.2010E-03
-98.3000E-03,+3.6020101E+00,-623.2010E-03
-98.2000E-03,+3.6020101E+00,-622.5980E-03
-98.1000E-03,+3.6020101E+00,-623.2010E-03
-98.0000E-03,+3.6020101E+00,-614.7588E-03
-97.9000E-03,+3.6020101E+00,-623.2010E-03
-97.8000E-03,+3.5266332E+00,-623.2010E-03
-97.7000E-03,+3.6020101E+00,-623.2010E-03
-97.6000E-03,+3.6020101E+00,-623.2010E-03
-97.5000E-03,+3.6020101E+00,-623.2010E-03
-97.4000E-03,+3.6020101E+00,-623.2010E-03
-97.3000E-03,+3.6472362E+00,-623.2010E-03
-97.2000E-03,+3.6723619E+00,-632.2462E-03
-97.1000E-03,+3.6321608E+00,-619.5829E-03
-97.0000E-03,+3.6020101E+00,-623.2010E-03
-96.9000E-03,+3.6472362E+00,-627.4221E-03
-96.8000E-03,+3.6020101E+00,-623.2010E-03
-96.7000E-03,+3.6020101E+00,-623.2010E-03
-96.6000E-03,+3.6020101E+00,-622.5980E-03
-96.5000E-03,+3.6020101E+00,-613.5528E-03
-96.4000E-03,+3.6020101E+00,-623.2010E-03
-96.3000E-03,+3.6020101E+00,-623.2010E-03
-96.2000E-03,+3.6020101E+00,-622.5980E-03
-96.1000E-03,+3.6020101E+00,-623.2010E-03
-96.0000E-03,+144.7237E-03,-623.2010E-03
-95.9000E-03,+144.7237E-03,-619.5829E-03
-95.8000E-03,+144.7237E-03,-632.2462E-03
