Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:11:40,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,4.936,1831,2962,891.14,3.49,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
0,0,,,,,,
1,0,,,,,,
2,0,,,,,,
3,0,,,,,,
4,0,,,,,,
5,0,,,,,,
6,0,,,,,,
7,0,,,,,,
8,0,,,,,,
9,0,,,,,,
10,0,,,,,,
11,0,,,,,,
12,0,,,,,,
13,0,,,,,,
14,0,,,,,,
15,0,,,,,,
16,0,,,,,,
17,0,,,,,,
18,0,,,,,,
19,0,,,,,,
20,0,,,,,,
21,0,,,,,,
22,0,,,,,,
23,0,,,,,,
24,0,,,,,,
25,0,,,,,,
26,0,,,,,,
27,0,,,,,,
28,0,,,,,,
29,0,,,,,,
30,0,,,,,,
31,0,,,,,,
32,0,,,,,,
33,0,,,,,,
34,0,,,,,,
35,0,,,,,,
36,0,,,,,,
37,0,,,,,,
38,0,,,,,,
39,0,,,,,,
40,0,,,,,,
41,0,,,,,,
42,0,,,,,,
43,0,,,,,,
44,0,,,,,,
45,0,,,,,,
46,0,,,,,,
47,0,,,,,,
48,0,,,,,,
49,0,,,,,,
50,0,,,,,,
51,251,,,,,,
52,310,,,,,,
53,281,,,,,,
54,302,,,,,,
55,313,,,,,,
56,358,,,,,,
57,312,,,,,,
58,333,,,,,,
59,302,,,,,,
60,299,,,,,,
61,248,,,,,,
62,263,,,,,,
63,214,,,,,,
64,209,,,,,,
65,208,,,,,,
66,201,,,,,,
67,242,,,,,,
68,208,,,,,,
69,208,,,,,,
70,174,,,,,,
71,168,,,,,,
72,182,,,,,,
73,141,,,,,,
74,153,,,,,,
75,142,,,,,,
76,174,,,,,,
77,140,,,,,,
78,120,,,,,,
79,155,,,,,,
80,137,,,,,,
81,138,,,,,,
82,123,,,,,,
83,132,,,,,,
84,150,,,,,,
85,141,,,,,,
86,127,,,,,,
87,140,,,,,,
88,134,,,,,,
89,128,,,,,,
90,137,,,,,,
91,133,,,,,,
92,134,,,,,,
93,150,,,,,,
94,154,,,,,,
95,117,,,,,,
96,127,,,,,,
97,109,,,,,,
98,133,,,,,,
99,115,,,,,,
100,95,,,,,,
101,127,,,,,,
102,144,,,,,,
103,138,,,,,,
104,104,,,,,,
105,108,,,,,,
106,83,,,,,,
107,113,,,,,,
108,130,,,,,,
109,107,,,,,,
110,117,,,,,,
111,89,,,,,,
112,110,,,,,,
113,104,,,,,,
114,106,,,,,,
115,97,,,,,,
116,115,,,,,,
117,115,,,,,,
118,90,,,,,,
119,119,,,,,,
120,90,,,,,,
121,113,,,,,,
122,101,,,,,,
123,91,,,,,,
124,96,,,,,,
125,98,,,,,,
126,113,,,,,,
127,107,,,,,,
128,97,,,,,,
129,92,,,,,,
130,112,,,,,,
131,90,,,,,,
132,98,,,,,,
133,112,,,,,,
134,96,,,,,,
135,103,,,,,,
136,80,,,,,,
137,91,,,,,,
138,64,,,,,,
139,100,,,,,,
140,119,,,,,,
141,80,,,,,,
142,88,,,,,,
143,81,,,,,,
144,79,,,,,,
145,89,,,,,,
146,88,,,,,,
147,97,,,,,,
148,110,,,,,,
149,90,,,,,,
