Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:34:47,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,0,0,20,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
302,1,,,,,,
303,4,,,,,,
304,1,,,,,,
305,1,,,,,,
306,0,,,,,,
307,4,,,,,,
308,5,,,,,,
309,4,,,,,,
310,2,,,,,,
311,1,,,,,,
312,2,,,,,,
313,2,,,,,,
314,6,,,,,,
315,3,,,,,,
316,4,,,,,,
317,3,,,,,,
318,3,,,,,,
319,4,,,,,,
320,2,,,,,,
321,3,,,,,,
322,3,,,,,,
323,1,,,,,,
324,3,,,,,,
325,2,,,,,,
326,1,,,,,,
327,2,,,,,,
328,2,,,,,,
329,2,,,,,,
330,1,,,,,,
331,0,,,,,,
332,1,,,,,,
333,2,,,,,,
334,3,,,,,,
335,1,,,,,,
336,2,,,,,,
337,0,,,,,,
338,2,,,,,,
339,2,,,,,,
340,4,,,,,,
341,5,,,,,,
342,4,,,,,,
343,3,,,,,,
344,0,,,,,,
345,0,,,,,,
346,3,,,,,,
347,4,,,,,,
348,3,,,,,,
349,1,,,,,,
350,4,,,,,,
351,0,,,,,,
352,2,,,,,,
353,1,,,,,,
354,1,,,,,,
355,3,,,,,,
356,1,,,,,,
357,2,,,,,,
358,2,,,,,,
359,2,,,,,,
360,3,,,,,,
361,5,,,,,,
362,1,,,,,,
363,1,,,,,,
364,2,,,,,,
365,2,,,,,,
366,4,,,,,,
367,3,,,,,,
368,2,,,,,,
369,3,,,,,,
370,1,,,,,,
371,6,,,,,,
372,3,,,,,,
373,1,,,,,,
374,2,,,,,,
375,0,,,,,,
376,0,,,,,,
377,2,,,,,,
378,2,,,,,,
379,3,,,,,,
380,4,,,,,,
381,7,,,,,,
382,2,,,,,,
383,0,,,,,,
384,2,,,,,,
385,2,,,,,,
386,1,,,,,,
387,4,,,,,,
388,1,,,,,,
389,0,,,,,,
390,3,,,,,,
391,4,,,,,,
392,1,,,,,,
393,0,,,,,,
394,1,,,,,,
395,4,,,,,,
396,4,,,,,,
397,2,,,,,,
398,3,,,,,,
399,2,,,,,,
400,0,,,,,,
401,5,,,,,,
402,3,,,,,,
403,0,,,,,,
404,0,,,,,,
405,2,,,,,,
406,3,,,,,,
407,5,,,,,,
408,0,,,,,,
409,2,,,,,,
410,3,,,,,,
411,0,,,,,,
412,1,,,,,,
413,1,,,,,,
414,2,,,,,,
415,5,,,,,,
416,4,,,,,,
417,0,,,,,,
418,0,,,,,,
419,5,,,,,,
420,3,,,,,,
421,0,,,,,,
422,2,,,,,,
423,0,,,,,,
424,1,,,,,,
425,3,,,,,,
426,2,,,,,,
427,3,,,,,,
428,2,,,,,,
429,0,,,,,,
430,1,,,,,,
431,1,,,,,,
432,1,,,,,,
433,2,,,,,,
434,3,,,,,,
435,4,,,,,,
436,3,,,,,,
437,2,,,,,,
438,1,,,,,,
439,3,,,,,,
440,1,,,,,,
441,2,,,,,,
442,3,,,,,,
443,1,,,,,,
444,3,,,,,,
445,0,,,,,,
446,0,,,,,,
447,3,,,,,,
448,0,,,,,,
449,0,,,,,,
450,2,,,,,,
451,0,,,,,,
452,2,,,,,,
453,0,,,,,,
454,0,,,,,,
455,5,,,,,,
456,3,,,,,,
457,0,,,,,,
458,1,,,,,,
459,2,,,,,,
460,0,,,,,,
461,1,,,,,,
462,4,,,,,,
463,0,,,,,,
464,1,,,,,,
465,1,,,,,,
466,2,,,,,,
467,1,,,,,,
468,0,,,,,,
469,3,,,,,,
470,2,,,,,,
471,2,,,,,,
472,1,,,,,,
473,1,,,,,,
474,0,,,,,,
475,2,,,,,,
476,1,,,,,,
477,2,,,,,,
478,2,,,,,,
479,5,,,,,,
480,1,,,,,,
481,5,,,,,,
482,0,,,,,,
483,0,,,,,,
484,2,,,,,,
485,2,,,,,,
486,1,,,,,,
487,1,,,,,,
488,1,,,,,,
489,3,,,,,,
490,2,,,,,,
491,1,,,,,,
492,1,,,,,,
493,1,,,,,,
494,0,,,,,,
495,0,,,,,,
496,0,,,,,,
497,1,,,,,,
498,1,,,,,,
499,0,,,,,,
500,0,,,,,,
501,0,,,,,,
502,0,,,,,,
503,2,,,,,,
504,0,,,,,,
505,0,,,,,,
506,1,,,,,,
507,1,,,,,,
508,1,,,,,,
509,1,,,,,,
510,2,,,,,,
511,0,,,,,,
512,2,,,,,,
513,1,,,,,,
514,1,,,,,,
515,0,,,,,,
516,2,,,,,,
517,0,,,,,,
518,0,,,,,,
519,1,,,,,,
520,2,,,,,,
521,1,,,,,,
522,0,,,,,,
523,3,,,,,,
524,1,,,,,,
525,2,,,,,,
526,1,,,,,,
527,1,,,,,,
528,0,,,,,,
529,0,,,,,,
530,0,,,,,,
531,3,,,,,,
532,1,,,,,,
533,4,,,,,,
534,3,,,,,,
535,0,,,,,,
536,1,,,,,,
537,1,,,,,,
538,2,,,,,,
539,2,,,,,,
540,0,,,,,,
541,2,,,,,,
542,1,,,,,,
543,0,,,,,,
544,0,,,,,,
545,0,,,,,,
546,0,,,,,,
547,1,,,,,,
548,0,,,,,,
549,0,,,,,,
550,0,,,,,,
551,0,,,,,,
552,0,,,,,,
553,1,,,,,,
554,0,,,,,,
555,1,,,,,,
556,0,,,,,,
557,0,,,,,,
558,2,,,,,,
559,1,,,,,,
560,3,,,,,,
561,2,,,,,,
562,2,,,,,,
563,2,,,,,,
564,1,,,,,,
565,0,,,,,,
566,1,,,,,,
567,0,,,,,,
568,0,,,,,,
569,0,,,,,,
570,1,,,,,,
571,0,,,,,,
572,1,,,,,,
573,0,,,,,,
574,0,,,,,,
575,0,,,,,,
576,0,,,,,,
577,0,,,,,,
578,3,,,,,,
579,0,,,,,,
580,0,,,,,,
581,1,,,,,,
582,0,,,,,,
583,2,,,,,,
584,0,,,,,,
585,0,,,,,,
586,2,,,,,,
587,4,,,,,,
588,2,,,,,,
589,1,,,,,,
590,0,,,,,,
591,0,,,,,,
592,1,,,,,,
593,2,,,,,,
594,0,,,,,,
595,0,,,,,,
596,1,,,,,,
597,0,,,,,,
598,0,,,,,,
599,0,,,,,,
600,1,,,,,,
601,1,,,,,,
602,0,,,,,,
603,0,,,,,,
604,0,,,,,,
605,2,,,,,,
606,1,,,,,,
607,0,,,,,,
608,1,,,,,,
609,1,,,,,,
610,0,,,,,,
611,0,,,,,,
612,1,,,,,,
613,2,,,,,,
614,2,,,,,,
615,1,,,,,,
616,0,,,,,,
617,0,,,,,,
618,0,,,,,,
619,1,,,,,,
620,1,,,,,,
621,1,,,,,,
622,1,,,,,,
623,2,,,,,,
624,0,,,,,,
625,2,,,,,,
626,0,,,,,,
627,1,,,,,,
628,0,,,,,,
629,1,,,,,,
630,0,,,,,,
631,3,,,,,,
632,3,,,,,,
633,1,,,,,,
634,3,,,,,,
635,0,,,,,,
636,2,,,,,,
637,1,,,,,,
638,0,,,,,,
639,0,,,,,,
640,0,,,,,,
641,0,,,,,,
642,0,,,,,,
643,1,,,,,,
644,0,,,,,,
645,2,,,,,,
646,2,,,,,,
647,0,,,,,,
648,1,,,,,,
649,1,,,,,,
650,2,,,,,,
651,1,,,,,,
652,2,,,,,,
653,1,,,,,,
654,1,,,,,,
655,0,,,,,,
656,0,,,,,,
657,2,,,,,,
658,2,,,,,,
659,2,,,,,,
660,0,,,,,,
661,2,,,,,,
662,0,,,,,,
663,1,,,,,,
664,0,,,,,,
665,1,,,,,,
666,0,,,,,,
667,1,,,,,,
668,0,,,,,,
669,3,,,,,,
670,2,,,,,,
671,0,,,,,,
672,0,,,,,,
673,0,,,,,,
674,1,,,,,,
675,2,,,,,,
676,1,,,,,,
677,0,,,,,,
678,1,,,,,,
679,0,,,,,,
680,2,,,,,,
681,1,,,,,,
682,1,,,,,,
683,0,,,,,,
684,1,,,,,,
685,2,,,,,,
686,0,,,,,,
687,0,,,,,,
688,1,,,,,,
689,1,,,,,,
690,1,,,,,,
691,1,,,,,,
692,0,,,,,,
693,2,,,,,,
694,0,,,,,,
695,2,,,,,,
696,0,,,,,,
697,0,,,,,,
698,1,,,,,,
699,0,,,,,,
700,0,,,,,,
701,1,,,,,,
702,0,,,,,,
703,1,,,,,,
704,1,,,,,,
705,1,,,,,,
706,1,,,,,,
707,2,,,,,,
708,1,,,,,,
709,0,,,,,,
710,0,,,,,,
711,0,,,,,,
712,0,,,,,,
713,1,,,,,,
714,0,,,,,,
715,0,,,,,,
716,1,,,,,,
717,1,,,,,,
718,0,,,,,,
719,1,,,,,,
720,0,,,,,,
721,1,,,,,,
722,3,,,,,,
723,1,,,,,,
724,0,,,,,,
725,0,,,,,,
726,0,,,,,,
727,0,,,,,,
728,1,,,,,,
729,0,,,,,,
730,0,,,,,,
731,0,,,,,,
732,0,,,,,,
733,1,,,,,,
734,1,,,,,,
735,0,,,,,,
736,1,,,,,,
737,0,,,,,,
738,0,,,,,,
739,0,,,,,,
740,0,,,,,,
741,2,,,,,,
742,0,,,,,,
743,0,,,,,,
744,0,,,,,,
745,2,,,,,,
746,0,,,,,,
747,1,,,,,,
748,0,,,,,,
749,0,,,,,,
750,0,,,,,,
751,0,,,,,,
752,0,,,,,,
753,1,,,,,,
754,1,,,,,,
