Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:29:20,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,2.579,807,1314,887.87,5.29,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
301,15,,,,,,
302,19,,,,,,
303,18,,,,,,
304,21,,,,,,
305,25,,,,,,
306,29,,,,,,
307,23,,,,,,
308,11,,,,,,
309,21,,,,,,
310,13,,,,,,
311,22,,,,,,
312,14,,,,,,
313,20,,,,,,
314,21,,,,,,
315,14,,,,,,
316,13,,,,,,
317,13,,,,,,
318,16,,,,,,
319,12,,,,,,
320,20,,,,,,
321,15,,,,,,
322,16,,,,,,
323,21,,,,,,
324,22,,,,,,
325,21,,,,,,
326,15,,,,,,
327,15,,,,,,
328,15,,,,,,
329,20,,,,,,
330,12,,,,,,
331,19,,,,,,
332,17,,,,,,
333,13,,,,,,
334,11,,,,,,
335,23,,,,,,
336,16,,,,,,
337,10,,,,,,
338,16,,,,,,
339,12,,,,,,
340,18,,,,,,
341,27,,,,,,
342,16,,,,,,
343,12,,,,,,
344,14,,,,,,
345,14,,,,,,
346,15,,,,,,
347,22,,,,,,
348,22,,,,,,
349,16,,,,,,
350,18,,,,,,
351,14,,,,,,
352,7,,,,,,
353,16,,,,,,
354,20,,,,,,
355,23,,,,,,
356,11,,,,,,
357,15,,,,,,
358,17,,,,,,
359,20,,,,,,
360,19,,,,,,
361,18,,,,,,
362,20,,,,,,
363,18,,,,,,
364,22,,,,,,
365,23,,,,,,
366,14,,,,,,
367,11,,,,,,
368,17,,,,,,
369,13,,,,,,
370,13,,,,,,
371,11,,,,,,
372,13,,,,,,
373,16,,,,,,
374,13,,,,,,
375,15,,,,,,
376,19,,,,,,
377,18,,,,,,
378,16,,,,,,
379,19,,,,,,
380,14,,,,,,
381,17,,,,,,
382,19,,,,,,
383,18,,,,,,
384,16,,,,,,
385,8,,,,,,
386,13,,,,,,
387,18,,,,,,
388,14,,,,,,
389,19,,,,,,
390,17,,,,,,
391,20,,,,,,
392,16,,,,,,
393,11,,,,,,
394,13,,,,,,
395,23,,,,,,
396,13,,,,,,
397,21,,,,,,
398,20,,,,,,
399,13,,,,,,
400,19,,,,,,
401,15,,,,,,
402,13,,,,,,
403,16,,,,,,
404,17,,,,,,
405,14,,,,,,
406,14,,,,,,
407,19,,,,,,
408,17,,,,,,
409,17,,,,,,
410,16,,,,,,
411,14,,,,,,
412,16,,,,,,
413,26,,,,,,
414,15,,,,,,
415,17,,,,,,
416,22,,,,,,
417,13,,,,,,
418,19,,,,,,
419,15,,,,,,
420,13,,,,,,
421,17,,,,,,
422,18,,,,,,
423,15,,,,,,
424,16,,,,,,
425,12,,,,,,
426,16,,,,,,
427,12,,,,,,
428,12,,,,,,
429,14,,,,,,
430,18,,,,,,
431,18,,,,,,
432,16,,,,,,
433,18,,,,,,
434,22,,,,,,
435,17,,,,,,
436,15,,,,,,
437,13,,,,,,
438,16,,,,,,
439,15,,,,,,
440,17,,,,,,
441,16,,,,,,
442,14,,,,,,
443,9,,,,,,
444,7,,,,,,
445,17,,,,,,
446,18,,,,,,
447,16,,,,,,
448,16,,,,,,
449,9,,,,,,
450,20,,,,,,
451,17,,,,,,
452,13,,,,,,
453,19,,,,,,
454,14,,,,,,
455,20,,,,,,
456,12,,,,,,
457,12,,,,,,
458,9,,,,,,
459,22,,,,,,
460,8,,,,,,
461,16,,,,,,
462,23,,,,,,
463,10,,,,,,
464,22,,,,,,
465,17,,,,,,
466,18,,,,,,
467,17,,,,,,
468,19,,,,,,
469,20,,,,,,
470,15,,,,,,
471,16,,,,,,
472,12,,,,,,
473,7,,,,,,
474,20,,,,,,
475,11,,,,,,
476,21,,,,,,
477,11,,,,,,
478,13,,,,,,
479,16,,,,,,
480,19,,,,,,
481,13,,,,,,
482,14,,,,,,
483,20,,,,,,
484,19,,,,,,
485,13,,,,,,
486,15,,,,,,
487,15,,,,,,
488,21,,,,,,
489,20,,,,,,
490,23,,,,,,
491,11,,,,,,
492,16,,,,,,
493,20,,,,,,
494,14,,,,,,
495,19,,,,,,
496,14,,,,,,
497,18,,,,,,
498,16,,,,,,
499,11,,,,,,
500,23,,,,,,
501,15,,,,,,
502,11,,,,,,
503,17,,,,,,
504,14,,,,,,
505,21,,,,,,
506,15,,,,,,
507,14,,,,,,
508,22,,,,,,
509,14,,,,,,
510,23,,,,,,
511,19,,,,,,
512,17,,,,,,
513,14,,,,,,
514,14,,,,,,
515,19,,,,,,
516,15,,,,,,
517,11,,,,,,
518,21,,,,,,
519,20,,,,,,
520,17,,,,,,
521,12,,,,,,
522,18,,,,,,
523,14,,,,,,
524,23,,,,,,
525,16,,,,,,
526,21,,,,,,
527,22,,,,,,
528,18,,,,,,
529,14,,,,,,
530,19,,,,,,
531,27,,,,,,
532,12,,,,,,
533,19,,,,,,
534,13,,,,,,
535,28,,,,,,
536,19,,,,,,
537,18,,,,,,
538,15,,,,,,
539,17,,,,,,
540,6,,,,,,
541,13,,,,,,
542,19,,,,,,
543,17,,,,,,
544,13,,,,,,
545,16,,,,,,
546,16,,,,,,
547,16,,,,,,
548,25,,,,,,
549,16,,,,,,
550,17,,,,,,
551,14,,,,,,
552,14,,,,,,
553,18,,,,,,
554,11,,,,,,
555,24,,,,,,
556,15,,,,,,
557,15,,,,,,
558,16,,,,,,
559,20,,,,,,
560,14,,,,,,
561,15,,,,,,
562,24,,,,,,
563,13,,,,,,
564,20,,,,,,
565,13,,,,,,
566,11,,,,,,
567,13,,,,,,
568,15,,,,,,
569,14,,,,,,
570,11,,,,,,
571,11,,,,,,
572,9,,,,,,
573,27,,,,,,
574,20,,,,,,
575,13,,,,,,
576,15,,,,,,
577,16,,,,,,
578,13,,,,,,
579,18,,,,,,
580,10,,,,,,
581,22,,,,,,
582,19,,,,,,
583,21,,,,,,
584,27,,,,,,
585,22,,,,,,
586,15,,,,,,
587,19,,,,,,
588,24,,,,,,
589,20,,,,,,
590,18,,,,,,
591,12,,,,,,
592,21,,,,,,
593,17,,,,,,
594,20,,,,,,
595,16,,,,,,
596,22,,,,,,
597,11,,,,,,
598,15,,,,,,
599,20,,,,,,
600,14,,,,,,
601,14,,,,,,
602,12,,,,,,
603,14,,,,,,
604,25,,,,,,
605,16,,,,,,
606,12,,,,,,
607,11,,,,,,
608,15,,,,,,
609,11,,,,,,
610,13,,,,,,
611,11,,,,,,
612,15,,,,,,
613,19,,,,,,
614,19,,,,,,
615,17,,,,,,
616,16,,,,,,
617,16,,,,,,
618,20,,,,,,
619,19,,,,,,
620,17,,,,,,
621,12,,,,,,
622,18,,,,,,
623,16,,,,,,
624,19,,,,,,
625,17,,,,,,
626,16,,,,,,
627,12,,,,,,
628,15,,,,,,
629,20,,,,,,
630,11,,,,,,
631,13,,,,,,
632,14,,,,,,
633,9,,,,,,
634,15,,,,,,
635,15,,,,,,
636,15,,,,,,
637,15,,,,,,
638,17,,,,,,
639,13,,,,,,
640,9,,,,,,
641,11,,,,,,
642,12,,,,,,
643,12,,,,,,
644,14,,,,,,
645,19,,,,,,
646,15,,,,,,
647,14,,,,,,
648,15,,,,,,
649,11,,,,,,
650,14,,,,,,
651,17,,,,,,
652,15,,,,,,
653,13,,,,,,
654,12,,,,,,
655,12,,,,,,
656,10,,,,,,
657,7,,,,,,
658,8,,,,,,
659,15,,,,,,
660,16,,,,,,
661,9,,,,,,
662,13,,,,,,
663,16,,,,,,
664,14,,,,,,
665,15,,,,,,
666,14,,,,,,
667,15,,,,,,
668,10,,,,,,
669,18,,,,,,
670,12,,,,,,
671,12,,,,,,
672,17,,,,,,
673,10,,,,,,
674,21,,,,,,
675,16,,,,,,
676,10,,,,,,
677,15,,,,,,
678,12,,,,,,
679,13,,,,,,
680,17,,,,,,
681,12,,,,,,
682,10,,,,,,
683,18,,,,,,
684,15,,,,,,
685,18,,,,,,
686,9,,,,,,
687,16,,,,,,
688,9,,,,,,
689,12,,,,,,
690,9,,,,,,
691,12,,,,,,
692,9,,,,,,
693,15,,,,,,
694,12,,,,,,
695,10,,,,,,
696,10,,,,,,
697,18,,,,,,
698,14,,,,,,
699,10,,,,,,
700,13,,,,,,
701,12,,,,,,
702,16,,,,,,
703,13,,,,,,
704,7,,,,,,
705,13,,,,,,
706,18,,,,,,
707,11,,,,,,
708,15,,,,,,
709,11,,,,,,
710,12,,,,,,
711,13,,,,,,
712,14,,,,,,
713,12,,,,,,
714,12,,,,,,
715,9,,,,,,
716,7,,,,,,
717,13,,,,,,
718,8,,,,,,
719,14,,,,,,
720,6,,,,,,
721,9,,,,,,
722,17,,,,,,
723,17,,,,,,
724,7,,,,,,
725,7,,,,,,
726,7,,,,,,
727,8,,,,,,
728,14,,,,,,
729,13,,,,,,
730,17,,,,,,
731,8,,,,,,
732,3,,,,,,
733,13,,,,,,
734,7,,,,,,
735,11,,,,,,
736,8,,,,,,
737,15,,,,,,
738,8,,,,,,
739,14,,,,,,
740,13,,,,,,
741,10,,,,,,
742,15,,,,,,
743,11,,,,,,
744,11,,,,,,
745,18,,,,,,
746,22,,,,,,
747,17,,,,,,
748,21,,,,,,
749,14,,,,,,
750,17,,,,,,
751,23,,,,,,
752,9,,,,,,
753,19,,,,,,
754,17,,,,,,
755,19,,,,,,
756,28,,,,,,
757,22,,,,,,
758,20,,,,,,
759,13,,,,,,
760,16,,,,,,
761,31,,,,,,
762,15,,,,,,
763,14,,,,,,
764,24,,,,,,
765,27,,,,,,
766,16,,,,,,
767,16,,,,,,
768,18,,,,,,
769,21,,,,,,
770,30,,,,,,
771,26,,,,,,
772,22,,,,,,
773,20,,,,,,
774,31,,,,,,
775,21,,,,,,
776,27,,,,,,
777,35,,,,,,
778,22,,,,,,
779,21,,,,,,
780,25,,,,,,
781,24,,,,,,
782,29,,,,,,
783,26,,,,,,
784,31,,,,,,
785,26,,,,,,
786,29,,,,,,
787,26,,,,,,
788,25,,,,,,
789,26,,,,,,
790,31,,,,,,
791,26,,,,,,
792,24,,,,,,
793,26,,,,,,
794,22,,,,,,
795,17,,,,,,
796,20,,,,,,
797,16,,,,,,
798,24,,,,,,
799,21,,,,,,
800,19,,,,,,
801,18,,,,,,
802,17,,,,,,
803,27,,,,,,
804,21,,,,,,
805,18,,,,,,
806,16,,,,,,
807,18,,,,,,
808,8,,,,,,
809,21,,,,,,
810,15,,,,,,
811,14,,,,,,
812,20,,,,,,
813,19,,,,,,
814,17,,,,,,
815,16,,,,,,
816,10,,,,,,
817,13,,,,,,
818,12,,,,,,
819,21,,,,,,
820,7,,,,,,
821,9,,,,,,
822,7,,,,,,
823,6,,,,,,
824,7,,,,,,
825,7,,,,,,
826,7,,,,,,
827,6,,,,,,
828,11,,,,,,
829,6,,,,,,
830,6,,,,,,
831,4,,,,,,
832,6,,,,,,
833,8,,,,,,
834,9,,,,,,
835,10,,,,,,
836,4,,,,,,
837,0,,,,,,
838,7,,,,,,
839,4,,,,,,
840,6,,,,,,
841,5,,,,,,
842,9,,,,,,
843,5,,,,,,
844,6,,,,,,
845,11,,,,,,
846,3,,,,,,
847,9,,,,,,
848,12,,,,,,
849,9,,,,,,
850,11,,,,,,
851,7,,,,,,
852,14,,,,,,
853,11,,,,,,
854,4,,,,,,
855,9,,,,,,
856,12,,,,,,
857,13,,,,,,
858,20,,,,,,
859,22,,,,,,
860,14,,,,,,
861,14,,,,,,
862,15,,,,,,
863,18,,,,,,
864,19,,,,,,
865,20,,,,,,
866,25,,,,,,
867,9,,,,,,
868,19,,,,,,
869,18,,,,,,
870,16,,,,,,
871,22,,,,,,
872,28,,,,,,
873,16,,,,,,
874,21,,,,,,
875,13,,,,,,
876,25,,,,,,
877,16,,,,,,
878,23,,,,,,
879,24,,,,,,
880,15,,,,,,
881,17,,,,,,
882,17,,,,,,
883,25,,,,,,
884,18,,,,,,
885,22,,,,,,
886,24,,,,,,
887,21,,,,,,
888,22,,,,,,
889,22,,,,,,
890,20,,,,,,
891,16,,,,,,
892,17,,,,,,
893,21,,,,,,
894,24,,,,,,
895,17,,,,,,
896,25,,,,,,
897,15,,,,,,
898,29,,,,,,
899,20,,,,,,
900,17,,,,,,
901,27,,,,,,
902,21,,,,,,
903,12,,,,,,
904,17,,,,,,
905,23,,,,,,
906,20,,,,,,
907,20,,,,,,
908,17,,,,,,
909,17,,,,,,
910,16,,,,,,
911,18,,,,,,
912,17,,,,,,
913,18,,,,,,
914,21,,,,,,
915,17,,,,,,
916,17,,,,,,
917,16,,,,,,
918,12,,,,,,
919,8,,,,,,
920,7,,,,,,
921,10,,,,,,
922,14,,,,,,
923,12,,,,,,
924,4,,,,,,
925,6,,,,,,
926,6,,,,,,
927,8,,,,,,
928,6,,,,,,
929,3,,,,,,
930,6,,,,,,
931,5,,,,,,
932,7,,,,,,
933,6,,,,,,
934,3,,,,,,
935,1,,,,,,
936,3,,,,,,
937,3,,,,,,
938,3,,,,,,
939,2,,,,,,
940,3,,,,,,
941,3,,,,,,
942,1,,,,,,
943,2,,,,,,
944,2,,,,,,
945,2,,,,,,
946,2,,,,,,
947,1,,,,,,
948,2,,,,,,
949,3,,,,,,
950,2,,,,,,
951,5,,,,,,
952,1,,,,,,
953,0,,,,,,
954,2,,,,,,
955,1,,,,,,
956,1,,,,,,
957,0,,,,,,
958,0,,,,,,
959,1,,,,,,
960,0,,,,,,
961,3,,,,,,
962,1,,,,,,
963,1,,,,,,
964,0,,,,,,
965,0,,,,,,
966,0,,,,,,
967,2,,,,,,
968,0,,,,,,
969,1,,,,,,
970,1,,,,,,
971,1,,,,,,
972,0,,,,,,
973,0,,,,,,
974,1,,,,,,
975,0,,,,,,
976,1,,,,,,
977,0,,,,,,
978,0,,,,,,
979,0,,,,,,
980,3,,,,,,
981,0,,,,,,
982,1,,,,,,
983,0,,,,,,
984,0,,,,,,
985,1,,,,,,
986,0,,,,,,
987,0,,,,,,
988,0,,,,,,
989,0,,,,,,
990,0,,,,,,
991,1,,,,,,
992,0,,,,,,
993,0,,,,,,
994,0,,,,,,
995,0,,,,,,
996,0,,,,,,
997,0,,,,,,
998,0,,,,,,
999,0,,,,,,
1000,1,,,,,,
1001,0,,,,,,
1002,0,,,,,,
1003,0,,,,,,
1004,0,,,,,,
1005,0,,,,,,
1006,0,,,,,,
1007,0,,,,,,
1008,0,,,,,,
1009,0,,,,,,
1010,0,,,,,,
1011,0,,,,,,
1012,0,,,,,,
1013,1,,,,,,
1014,0,,,,,,
1015,1,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,1,,,,,,
1019,1,,,,,,
1020,0,,,,,,
1021,0,,,,,,
1022,0,,,,,,
1023,2,,,,,,
