Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:04:15,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,42.116,5126,9689,889.6,2.33,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
301,116,,,,,,
302,106,,,,,,
303,92,,,,,,
304,87,,,,,,
305,122,,,,,,
306,118,,,,,,
307,114,,,,,,
308,89,,,,,,
309,107,,,,,,
310,107,,,,,,
311,108,,,,,,
312,100,,,,,,
313,107,,,,,,
314,103,,,,,,
315,116,,,,,,
316,115,,,,,,
317,100,,,,,,
318,110,,,,,,
319,94,,,,,,
320,109,,,,,,
321,103,,,,,,
322,91,,,,,,
323,99,,,,,,
324,94,,,,,,
325,101,,,,,,
326,123,,,,,,
327,94,,,,,,
328,104,,,,,,
329,90,,,,,,
330,116,,,,,,
331,96,,,,,,
332,127,,,,,,
333,115,,,,,,
334,97,,,,,,
335,115,,,,,,
336,112,,,,,,
337,105,,,,,,
338,96,,,,,,
339,109,,,,,,
340,99,,,,,,
341,102,,,,,,
342,102,,,,,,
343,92,,,,,,
344,108,,,,,,
345,90,,,,,,
346,109,,,,,,
347,108,,,,,,
348,104,,,,,,
349,112,,,,,,
350,117,,,,,,
351,95,,,,,,
352,97,,,,,,
353,89,,,,,,
354,94,,,,,,
355,113,,,,,,
356,87,,,,,,
357,102,,,,,,
358,97,,,,,,
359,111,,,,,,
360,95,,,,,,
361,111,,,,,,
362,105,,,,,,
363,83,,,,,,
364,100,,,,,,
365,105,,,,,,
366,119,,,,,,
367,107,,,,,,
368,106,,,,,,
369,119,,,,,,
370,104,,,,,,
371,93,,,,,,
372,121,,,,,,
373,90,,,,,,
374,118,,,,,,
375,111,,,,,,
376,118,,,,,,
377,90,,,,,,
378,100,,,,,,
379,113,,,,,,
380,114,,,,,,
381,115,,,,,,
382,111,,,,,,
383,118,,,,,,
384,119,,,,,,
385,87,,,,,,
386,117,,,,,,
387,131,,,,,,
388,97,,,,,,
389,108,,,,,,
390,83,,,,,,
391,108,,,,,,
392,103,,,,,,
393,105,,,,,,
394,107,,,,,,
395,94,,,,,,
396,96,,,,,,
397,102,,,,,,
398,110,,,,,,
399,111,,,,,,
400,105,,,,,,
401,100,,,,,,
402,122,,,,,,
403,105,,,,,,
404,119,,,,,,
405,113,,,,,,
406,102,,,,,,
407,109,,,,,,
408,93,,,,,,
409,125,,,,,,
410,86,,,,,,
411,103,,,,,,
412,115,,,,,,
413,109,,,,,,
414,98,,,,,,
415,109,,,,,,
416,97,,,,,,
417,105,,,,,,
418,107,,,,,,
419,93,,,,,,
420,107,,,,,,
421,107,,,,,,
422,104,,,,,,
423,108,,,,,,
424,98,,,,,,
425,97,,,,,,
426,105,,,,,,
427,118,,,,,,
428,98,,,,,,
429,94,,,,,,
430,93,,,,,,
431,130,,,,,,
432,96,,,,,,
433,107,,,,,,
434,92,,,,,,
435,111,,,,,,
436,103,,,,,,
437,109,,,,,,
438,90,,,,,,
439,92,,,,,,
440,113,,,,,,
