Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:08:11,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,40.155,2646,5103,888.54,3.29,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
0,0,,,,,,
1,0,,,,,,
2,0,,,,,,
3,0,,,,,,
4,0,,,,,,
5,0,,,,,,
6,0,,,,,,
7,0,,,,,,
8,0,,,,,,
9,0,,,,,,
10,0,,,,,,
11,0,,,,,,
12,0,,,,,,
13,0,,,,,,
14,0,,,,,,
15,0,,,,,,
16,0,,,,,,
17,0,,,,,,
18,0,,,,,,
19,0,,,,,,
20,0,,,,,,
21,0,,,,,,
22,0,,,,,,
23,0,,,,,,
24,0,,,,,,
25,0,,,,,,
26,0,,,,,,
27,0,,,,,,
28,0,,,,,,
29,0,,,,,,
30,0,,,,,,
31,0,,,,,,
32,0,,,,,,
33,0,,,,,,
34,0,,,,,,
35,0,,,,,,
36,0,,,,,,
37,0,,,,,,
38,0,,,,,,
39,0,,,,,,
40,0,,,,,,
41,0,,,,,,
42,0,,,,,,
43,0,,,,,,
44,0,,,,,,
45,0,,,,,,
46,0,,,,,,
47,0,,,,,,
48,0,,,,,,
49,0,,,,,,
50,0,,,,,,
51,343,,,,,,
52,382,,,,,,
53,434,,,,,,
54,445,,,,,,
55,408,,,,,,
56,380,,,,,,
57,418,,,,,,
58,336,,,,,,
59,326,,,,,,
60,328,,,,,,
61,274,,,,,,
62,298,,,,,,
63,304,,,,,,
64,264,,,,,,
65,278,,,,,,
66,235,,,,,,
67,244,,,,,,
68,215,,,,,,
69,228,,,,,,
70,262,,,,,,
71,253,,,,,,
72,234,,,,,,
73,225,,,,,,
74,238,,,,,,
75,227,,,,,,
76,219,,,,,,
77,232,,,,,,
78,181,,,,,,
79,198,,,,,,
80,183,,,,,,
81,192,,,,,,
82,214,,,,,,
83,211,,,,,,
84,169,,,,,,
85,203,,,,,,
86,171,,,,,,
87,197,,,,,,
88,164,,,,,,
89,156,,,,,,
90,172,,,,,,
91,164,,,,,,
92,149,,,,,,
93,170,,,,,,
94,179,,,,,,
95,188,,,,,,
96,149,,,,,,
97,195,,,,,,
98,160,,,,,,
99,162,,,,,,
100,143,,,,,,
101,178,,,,,,
102,167,,,,,,
103,144,,,,,,
104,151,,,,,,
105,155,,,,,,
106,166,,,,,,
107,154,,,,,,
108,130,,,,,,
109,169,,,,,,
110,169,,,,,,
111,136,,,,,,
112,142,,,,,,
113,142,,,,,,
114,138,,,,,,
115,158,,,,,,
116,129,,,,,,
117,140,,,,,,
118,138,,,,,,
119,127,,,,,,
120,129,,,,,,
121,129,,,,,,
122,126,,,,,,
123,127,,,,,,
124,139,,,,,,
125,113,,,,,,
126,128,,,,,,
127,137,,,,,,
128,155,,,,,,
129,118,,,,,,
130,97,,,,,,
131,124,,,,,,
132,149,,,,,,
133,130,,,,,,
134,128,,,,,,
135,106,,,,,,
136,126,,,,,,
137,103,,,,,,
138,107,,,,,,
139,130,,,,,,
140,130,,,,,,
141,136,,,,,,
142,105,,,,,,
143,135,,,,,,
144,100,,,,,,
145,122,,,,,,
146,109,,,,,,
147,100,,,,,,
148,109,,,,,,
149,110,,,,,,
150,141,,,,,,
151,118,,,,,,
152,111,,,,,,
153,122,,,,,,
154,111,,,,,,
155,120,,,,,,
156,118,,,,,,
157,120,,,,,,
158,122,,,,,,
159,112,,,,,,
160,119,,,,,,
161,130,,,,,,
