2.766552734599254990e-08 0.000000000000000000e+00 0.000000000000000000e+00
1.208267430483941899e-07 2.475017382218344457e-08 1.409207394999984215e-08
0.000000000000000000e+00 5.341443009650625132e-08 4.303355632728788365e-08
3.893101665267619317e-08 1.043516920138056193e-07 8.125825956652115061e-08
2.380449176915117971e-07 1.677952684825071509e-07 1.223961565929589459e-07
3.804495737477487562e-07 2.353639156446095943e-07 1.800695538194104520e-07
1.558516986860402814e-07 2.938400094401596873e-07 2.368653152498730534e-07
2.511760767218554634e-07 4.025011833846017825e-07 3.114698209413507058e-07
6.203382647556288913e-07 4.955441162516234231e-07 3.740822090240710796e-07
