3.579371006346697026e+00 6.685641111010875548e+00 2.688441524242424219e+00
3.278009965918151636e+00 4.241932679801040607e+00 2.787167434125147558e+00
5.627866584220022617e+00 5.917191345768479493e+00 5.120818434609614833e+00
4.949550122570927968e+00 3.375856700544384026e+00 5.589445823263114121e+00
2.312616004045344731e+00 7.428947404653524877e+00 2.113569898607764230e+00
4.303964162476217048e+00 2.768133428667067797e+00 6.081516289568043021e+00
6.263215594863140723e+00 3.497840385818332898e+00 6.251300089351392586e+00
3.941226580058229789e+00 3.761207648785560131e+00 4.677465761298619462e+00
4.383285928595824998e+00 1.780549646039264466e+00 4.335791192369304881e+00
