2.521594170052180672e+00 6.886875081329955961e+00
-1.000000000000000000e+00 6.106465863103364811e+00
1.926162050674134374e+00 -1.000000000000000000e+00
5.408658516363229474e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 4.870806096088461601e+00
-1.000000000000000000e+00 4.304469656509438913e+00
5.961835600546780078e+00 -1.000000000000000000e+00
6.190529100740405966e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 6.180934707589772259e+00
