Filename:  C:\Users\csmuser\Desktop\Ian_Ryan_137Cs.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/07/2013 16:27:36,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
180,190,0,0,1064,0,0,BAD
405,408,0,0,28,0,0,BAD
592,595,0,0,40,0,0,BAD
799,803,0,0,178,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
291,33,,,,,,
292,30,,,,,,
293,32,,,,,,
294,39,,,,,,
295,36,,,,,,
296,35,,,,,,
297,44,,,,,,
298,37,,,,,,
299,40,,,,,,
300,37,,,,,,
301,44,,,,,,
302,67,,,,,,
303,71,,,,,,
304,82,,,,,,
305,94,,,,,,
306,134,,,,,,
307,113,,,,,,
308,131,,,,,,
309,168,,,,,,
310,169,,,,,,
311,235,,,,,,
312,234,,,,,,
313,256,,,,,,
314,314,,,,,,
315,292,,,,,,
316,355,,,,,,
317,388,,,,,,
318,391,,,,,,
319,444,,,,,,
320,461,,,,,,
321,495,,,,,,
322,558,,,,,,
323,560,,,,,,
324,605,,,,,,
325,550,,,,,,
326,594,,,,,,
327,611,,,,,,
328,589,,,,,,
329,601,,,,,,
330,569,,,,,,
331,558,,,,,,
332,562,,,,,,
333,573,,,,,,
334,539,,,,,,
335,519,,,,,,
336,500,,,,,,
337,450,,,,,,
338,422,,,,,,
339,428,,,,,,
340,434,,,,,,
341,354,,,,,,
342,323,,,,,,
343,283,,,,,,
344,267,,,,,,
345,216,,,,,,
346,224,,,,,,
347,189,,,,,,
348,150,,,,,,
349,144,,,,,,
350,128,,,,,,
351,93,,,,,,
352,101,,,,,,
353,90,,,,,,
354,76,,,,,,
355,59,,,,,,
356,50,,,,,,
357,45,,,,,,
358,36,,,,,,
359,37,,,,,,
360,27,,,,,,
361,27,,,,,,
362,27,,,,,,
363,15,,,,,,
364,24,,,,,,
365,20,,,,,,
366,22,,,,,,
367,30,,,,,,
368,21,,,,,,
369,18,,,,,,
370,15,,,,,,
371,15,,,,,,
372,26,,,,,,
373,24,,,,,,
374,17,,,,,,
375,18,,,,,,
376,17,,,,,,
377,23,,,,,,
378,22,,,,,,
379,26,,,,,,
380,13,,,,,,
381,20,,,,,,
382,26,,,,,,
383,17,,,,,,
384,20,,,,,,
385,22,,,,,,
386,27,,,,,,
387,18,,,,,,
388,19,,,,,,
389,19,,,,,,
390,20,,,,,,
391,12,,,,,,
392,13,,,,,,
393,18,,,,,,
394,23,,,,,,
395,21,,,,,,
396,13,,,,,,
397,26,,,,,,
398,20,,,,,,
399,31,,,,,,
400,12,,,,,,
401,20,,,,,,
402,22,,,,,,
403,26,,,,,,
404,19,,,,,,
405,14,,,,,,
406,20,,,,,,
407,8,,,,,,
408,26,,,,,,
409,30,,,,,,
410,18,,,,,,
411,21,,,,,,
412,21,,,,,,
413,17,,,,,,
414,24,,,,,,
415,25,,,,,,
416,26,,,,,,
417,19,,,,,,
418,26,,,,,,
419,29,,,,,,
420,19,,,,,,
421,22,,,,,,
422,17,,,,,,
423,24,,,,,,
424,33,,,,,,
425,29,,,,,,
426,20,,,,,,
427,29,,,,,,
428,19,,,,,,
429,20,,,,,,
430,25,,,,,,
431,23,,,,,,
432,26,,,,,,
433,19,,,,,,
434,17,,,,,,
435,21,,,,,,
436,20,,,,,,
437,26,,,,,,
438,21,,,,,,
439,16,,,,,,
440,31,,,,,,
441,26,,,,,,
442,19,,,,,,
443,23,,,,,,
444,29,,,,,,
445,24,,,,,,
446,33,,,,,,
447,26,,,,,,
448,27,,,,,,
449,22,,,,,,
450,26,,,,,,
451,31,,,,,,
452,25,,,,,,
453,28,,,,,,
454,17,,,,,,
455,25,,,,,,
456,15,,,,,,
457,14,,,,,,
458,16,,,,,,
459,22,,,,,,
460,21,,,,,,
461,24,,,,,,
462,28,,,,,,
463,13,,,,,,
464,25,,,,,,
465,19,,,,,,
466,20,,,,,,
467,18,,,,,,
468,18,,,,,,
469,27,,,,,,
470,24,,,,,,
471,21,,,,,,
472,20,,,,,,
473,18,,,,,,
474,23,,,,,,
475,12,,,,,,
476,21,,,,,,
477,18,,,,,,
478,16,,,,,,
479,19,,,,,,
480,29,,,,,,
481,14,,,,,,
482,21,,,,,,
483,23,,,,,,
484,25,,,,,,
485,17,,,,,,
486,26,,,,,,
487,12,,,,,,
488,28,,,,,,
489,21,,,,,,
490,18,,,,,,
491,32,,,,,,
492,20,,,,,,
493,21,,,,,,
494,13,,,,,,
495,19,,,,,,
496,17,,,,,,
497,31,,,,,,
498,35,,,,,,
499,22,,,,,,
500,14,,,,,,
501,18,,,,,,
502,18,,,,,,
503,33,,,,,,
504,25,,,,,,
505,25,,,,,,
506,27,,,,,,
507,20,,,,,,
508,17,,,,,,
509,18,,,,,,
510,19,,,,,,
511,15,,,,,,
512,23,,,,,,
513,23,,,,,,
514,23,,,,,,
515,20,,,,,,
516,16,,,,,,
517,19,,,,,,
518,19,,,,,,
519,26,,,,,,
520,15,,,,,,
521,15,,,,,,
522,24,,,,,,
523,23,,,,,,
524,25,,,,,,
525,9,,,,,,
526,16,,,,,,
527,23,,,,,,
528,20,,,,,,
529,21,,,,,,
530,14,,,,,,
531,13,,,,,,
532,18,,,,,,
533,15,,,,,,
534,16,,,,,,
535,19,,,,,,
536,18,,,,,,
537,18,,,,,,
538,15,,,,,,
539,8,,,,,,
540,18,,,,,,
541,22,,,,,,
542,18,,,,,,
543,22,,,,,,
544,18,,,,,,
545,24,,,,,,
546,16,,,,,,
547,18,,,,,,
548,22,,,,,,
549,22,,,,,,
550,23,,,,,,
551,15,,,,,,
552,22,,,,,,
553,14,,,,,,
554,17,,,,,,
555,14,,,,,,
556,13,,,,,,
557,28,,,,,,
558,21,,,,,,
559,12,,,,,,
560,21,,,,,,
561,19,,,,,,
562,20,,,,,,
563,16,,,,,,
564,11,,,,,,
565,22,,,,,,
566,22,,,,,,
567,21,,,,,,
568,21,,,,,,
569,18,,,,,,
570,18,,,,,,
571,18,,,,,,
572,30,,,,,,
573,20,,,,,,
574,23,,,,,,
575,18,,,,,,
576,15,,,,,,
577,16,,,,,,
578,21,,,,,,
579,10,,,,,,
580,18,,,,,,
581,21,,,,,,
582,13,,,,,,
583,25,,,,,,
584,23,,,,,,
585,20,,,,,,
586,27,,,,,,
587,16,,,,,,
588,33,,,,,,
589,19,,,,,,
590,19,,,,,,
591,21,,,,,,
592,18,,,,,,
593,16,,,,,,
594,24,,,,,,
595,25,,,,,,
596,28,,,,,,
597,33,,,,,,
598,22,,,,,,
599,25,,,,,,
600,16,,,,,,
601,20,,,,,,
602,21,,,,,,
603,20,,,,,,
604,26,,,,,,
605,23,,,,,,
606,22,,,,,,
607,22,,,,,,
608,25,,,,,,
609,23,,,,,,
610,21,,,,,,
611,22,,,,,,
612,25,,,,,,
613,22,,,,,,
614,26,,,,,,
615,22,,,,,,
616,18,,,,,,
617,26,,,,,,
618,19,,,,,,
619,25,,,,,,
620,15,,,,,,
621,25,,,,,,
622,19,,,,,,
623,29,,,,,,
624,24,,,,,,
625,21,,,,,,
626,25,,,,,,
627,29,,,,,,
628,24,,,,,,
629,24,,,,,,
630,29,,,,,,
631,25,,,,,,
632,18,,,,,,
633,26,,,,,,
634,18,,,,,,
635,18,,,,,,
636,25,,,,,,
637,9,,,,,,
638,12,,,,,,
639,23,,,,,,
640,16,,,,,,
641,24,,,,,,
642,15,,,,,,
643,19,,,,,,
644,13,,,,,,
645,21,,,,,,
646,25,,,,,,
647,13,,,,,,
648,12,,,,,,
649,13,,,,,,
650,13,,,,,,
651,9,,,,,,
652,11,,,,,,
653,19,,,,,,
654,17,,,,,,
655,16,,,,,,
656,16,,,,,,
657,17,,,,,,
658,13,,,,,,
659,11,,,,,,
660,8,,,,,,
661,10,,,,,,
662,15,,,,,,
663,9,,,,,,
664,10,,,,,,
665,17,,,,,,
666,14,,,,,,
667,12,,,,,,
668,16,,,,,,
669,14,,,,,,
670,6,,,,,,
671,5,,,,,,
672,7,,,,,,
673,7,,,,,,
674,10,,,,,,
675,10,,,,,,
676,6,,,,,,
677,8,,,,,,
678,10,,,,,,
679,7,,,,,,
680,5,,,,,,
681,7,,,,,,
682,6,,,,,,
683,6,,,,,,
684,6,,,,,,
685,7,,,,,,
686,5,,,,,,
687,8,,,,,,
688,9,,,,,,
689,5,,,,,,
690,5,,,,,,
691,8,,,,,,
692,7,,,,,,
693,6,,,,,,
694,9,,,,,,
695,7,,,,,,
696,8,,,,,,
697,10,,,,,,
698,6,,,,,,
699,13,,,,,,
700,8,,,,,,
701,7,,,,,,
702,6,,,,,,
703,6,,,,,,
704,11,,,,,,
705,6,,,,,,
706,11,,,,,,
707,9,,,,,,
708,5,,,,,,
709,6,,,,,,
710,9,,,,,,
711,5,,,,,,
712,3,,,,,,
713,9,,,,,,
714,9,,,,,,
715,6,,,,,,
716,9,,,,,,
717,5,,,,,,
718,3,,,,,,
719,7,,,,,,
720,2,,,,,,
721,3,,,,,,
722,12,,,,,,
723,6,,,,,,
724,7,,,,,,
725,6,,,,,,
726,6,,,,,,
727,6,,,,,,
728,5,,,,,,
729,2,,,,,,
730,5,,,,,,
731,5,,,,,,
732,5,,,,,,
733,4,,,,,,
734,5,,,,,,
735,6,,,,,,
736,6,,,,,,
737,2,,,,,,
738,8,,,,,,
739,8,,,,,,
740,5,,,,,,
741,8,,,,,,
742,4,,,,,,
743,5,,,,,,
744,7,,,,,,
745,7,,,,,,
746,7,,,,,,
747,6,,,,,,
748,7,,,,,,
749,4,,,,,,
750,6,,,,,,
751,8,,,,,,
752,10,,,,,,
753,14,,,,,,
754,10,,,,,,
755,13,,,,,,
756,9,,,,,,
757,23,,,,,,
758,17,,,,,,
759,14,,,,,,
760,22,,,,,,
761,22,,,,,,
762,18,,,,,,
763,24,,,,,,
764,33,,,,,,
765,23,,,,,,
766,36,,,,,,
767,19,,,,,,
768,28,,,,,,
769,28,,,,,,
770,34,,,,,,
771,35,,,,,,
772,56,,,,,,
773,38,,,,,,
