Filename:  C:\Users\csmuser\Desktop\Ian_Ryan_137Cs.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/07/2013 16:23:58,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
180,190,0,0,739,0,0,BAD
405,408,0,0,63,0,0,BAD
592,595,0,0,83,0,0,BAD
799,803,0,0,81,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
292,35,,,,,,
293,39,,,,,,
294,24,,,,,,
295,44,,,,,,
296,33,,,,,,
297,46,,,,,,
298,39,,,,,,
299,30,,,,,,
300,25,,,,,,
301,47,,,,,,
302,39,,,,,,
303,27,,,,,,
304,35,,,,,,
305,39,,,,,,
306,45,,,,,,
307,36,,,,,,
308,34,,,,,,
309,30,,,,,,
310,28,,,,,,
311,48,,,,,,
312,37,,,,,,
313,25,,,,,,
314,35,,,,,,
315,41,,,,,,
316,34,,,,,,
317,36,,,,,,
318,32,,,,,,
319,28,,,,,,
320,50,,,,,,
321,41,,,,,,
322,38,,,,,,
323,47,,,,,,
324,32,,,,,,
325,31,,,,,,
326,35,,,,,,
327,43,,,,,,
328,27,,,,,,
329,38,,,,,,
330,28,,,,,,
331,46,,,,,,
332,30,,,,,,
333,33,,,,,,
334,20,,,,,,
335,39,,,,,,
336,25,,,,,,
337,29,,,,,,
338,35,,,,,,
339,31,,,,,,
340,41,,,,,,
341,39,,,,,,
342,33,,,,,,
343,36,,,,,,
344,51,,,,,,
345,52,,,,,,
346,33,,,,,,
347,37,,,,,,
348,35,,,,,,
349,31,,,,,,
350,35,,,,,,
351,31,,,,,,
352,40,,,,,,
353,38,,,,,,
354,36,,,,,,
355,28,,,,,,
356,23,,,,,,
357,41,,,,,,
358,32,,,,,,
359,47,,,,,,
360,45,,,,,,
361,28,,,,,,
362,45,,,,,,
363,29,,,,,,
364,31,,,,,,
365,37,,,,,,
366,33,,,,,,
367,40,,,,,,
368,31,,,,,,
369,35,,,,,,
370,33,,,,,,
371,29,,,,,,
372,30,,,,,,
373,29,,,,,,
374,27,,,,,,
375,34,,,,,,
376,33,,,,,,
377,37,,,,,,
378,34,,,,,,
379,31,,,,,,
380,25,,,,,,
381,31,,,,,,
382,34,,,,,,
383,40,,,,,,
384,29,,,,,,
385,33,,,,,,
386,38,,,,,,
387,38,,,,,,
388,41,,,,,,
389,23,,,,,,
390,32,,,,,,
391,29,,,,,,
392,36,,,,,,
393,51,,,,,,
394,34,,,,,,
395,29,,,,,,
396,32,,,,,,
397,25,,,,,,
398,44,,,,,,
399,47,,,,,,
400,30,,,,,,
401,25,,,,,,
402,33,,,,,,
403,32,,,,,,
404,33,,,,,,
405,38,,,,,,
406,30,,,,,,
407,33,,,,,,
408,33,,,,,,
409,35,,,,,,
410,36,,,,,,
411,32,,,,,,
412,37,,,,,,
413,34,,,,,,
414,34,,,,,,
415,27,,,,,,
416,43,,,,,,
417,41,,,,,,
418,29,,,,,,
419,34,,,,,,
420,40,,,,,,
421,30,,,,,,
422,35,,,,,,
423,28,,,,,,
424,34,,,,,,
425,35,,,,,,
426,33,,,,,,
427,23,,,,,,
428,35,,,,,,
429,33,,,,,,
430,38,,,,,,
431,39,,,,,,
432,35,,,,,,
433,32,,,,,,
434,39,,,,,,
435,51,,,,,,
436,50,,,,,,
437,39,,,,,,
438,45,,,,,,
439,34,,,,,,
440,28,,,,,,
441,34,,,,,,
442,29,,,,,,
443,27,,,,,,
444,40,,,,,,
445,42,,,,,,
446,41,,,,,,
447,39,,,,,,
448,38,,,,,,
449,43,,,,,,
450,25,,,,,,
451,36,,,,,,
452,31,,,,,,
453,33,,,,,,
454,39,,,,,,
455,38,,,,,,
456,37,,,,,,
457,34,,,,,,
458,43,,,,,,
459,31,,,,,,
460,45,,,,,,
461,55,,,,,,
462,40,,,,,,
463,41,,,,,,
464,34,,,,,,
465,36,,,,,,
466,44,,,,,,
467,41,,,,,,
468,28,,,,,,
469,35,,,,,,
470,48,,,,,,
471,45,,,,,,
472,39,,,,,,
473,36,,,,,,
474,28,,,,,,
475,37,,,,,,
476,28,,,,,,
477,30,,,,,,
478,27,,,,,,
479,39,,,,,,
480,39,,,,,,
481,38,,,,,,
482,38,,,,,,
483,43,,,,,,
484,43,,,,,,
485,44,,,,,,
486,31,,,,,,
487,31,,,,,,
488,42,,,,,,
489,30,,,,,,
490,36,,,,,,
491,38,,,,,,
492,39,,,,,,
493,30,,,,,,
494,43,,,,,,
495,45,,,,,,
496,41,,,,,,
497,40,,,,,,
498,46,,,,,,
499,42,,,,,,
500,48,,,,,,
501,45,,,,,,
502,44,,,,,,
503,45,,,,,,
504,47,,,,,,
505,35,,,,,,
506,46,,,,,,
507,48,,,,,,
508,38,,,,,,
509,41,,,,,,
510,34,,,,,,
511,51,,,,,,
512,33,,,,,,
513,39,,,,,,
514,42,,,,,,
515,40,,,,,,
516,41,,,,,,
517,54,,,,,,
518,40,,,,,,
519,33,,,,,,
520,43,,,,,,
521,37,,,,,,
522,51,,,,,,
523,52,,,,,,
524,42,,,,,,
525,39,,,,,,
526,39,,,,,,
527,29,,,,,,
528,37,,,,,,
529,39,,,,,,
530,40,,,,,,
531,40,,,,,,
532,47,,,,,,
533,40,,,,,,
534,45,,,,,,
535,33,,,,,,
536,54,,,,,,
537,38,,,,,,
538,40,,,,,,
539,41,,,,,,
540,44,,,,,,
541,49,,,,,,
542,46,,,,,,
543,55,,,,,,
544,35,,,,,,
545,52,,,,,,
546,36,,,,,,
547,49,,,,,,
548,50,,,,,,
549,40,,,,,,
550,41,,,,,,
551,38,,,,,,
552,40,,,,,,
553,39,,,,,,
554,39,,,,,,
555,53,,,,,,
556,62,,,,,,
557,57,,,,,,
558,36,,,,,,
559,48,,,,,,
560,44,,,,,,
561,56,,,,,,
562,48,,,,,,
563,40,,,,,,
564,44,,,,,,
565,61,,,,,,
566,48,,,,,,
567,46,,,,,,
568,49,,,,,,
569,47,,,,,,
