3.17E+01,1.16E-11
3.17E+01,1.16E-11
3.17E+01,1.15E-11
3.17E+01,1.15E-11
3.17E+01,1.15E-11
3.17E+01,1.08E-11
3.17E+01,1.21E-11
3.17E+01,1.21E-11
3.17E+01,1.11E-11
3.17E+01,1.14E-11
3.17E+01,1.15E-11
3.17E+01,1.14E-11
3.18E+01,1.13E-11
3.18E+01,1.12E-11
3.18E+01,1.12E-11
3.18E+01,1.15E-11
3.18E+01,1.11E-11
3.18E+01,1.07E-11
3.18E+01,1.13E-11
3.18E+01,1.16E-11
3.18E+01,1.14E-11
3.18E+01,1.04E-11
3.18E+01,1.08E-11
3.18E+01,1.11E-11
3.18E+01,1.05E-11
3.18E+01,1.11E-11
3.18E+01,1.03E-11
3.18E+01,1.09E-11
3.18E+01,1.08E-11
3.18E+01,1.07E-11
3.19E+01,1.04E-11
3.19E+01,1.09E-11
3.19E+01,1.05E-11
3.19E+01,1.08E-11
3.19E+01,9.69E-12
3.19E+01,1.05E-11
3.19E+01,1.07E-11
3.19E+01,1.04E-11
3.19E+01,1.04E-11
3.19E+01,1.01E-11
3.19E+01,1.02E-11
3.19E+01,1.06E-11
3.19E+01,1.01E-11
3.19E+01,9.89E-12
3.19E+01,1.03E-11
3.20E+01,1.04E-11
3.20E+01,1.03E-11
3.20E+01,1.10E-11
3.20E+01,1.10E-11
3.20E+01,1.00E-11
3.20E+01,1.07E-11
3.20E+01,1.11E-11
3.20E+01,1.04E-11
3.20E+01,1.02E-11
3.20E+01,1.06E-11
3.20E+01,1.06E-11
3.20E+01,1.03E-11
3.20E+01,1.04E-11
3.20E+01,9.96E-12
3.20E+01,1.07E-11
3.20E+01,1.02E-11
3.20E+01,1.07E-11
3.21E+01,1.07E-11
3.21E+01,1.00E-11
3.21E+01,1.01E-11
3.21E+01,1.06E-11
3.21E+01,9.56E-12
3.21E+01,1.04E-11
3.21E+01,1.05E-11
3.21E+01,9.71E-12
3.21E+01,1.05E-11
3.21E+01,9.80E-12
3.21E+01,1.11E-11
3.21E+01,1.02E-11
3.22E+01,1.03E-11
3.22E+01,1.06E-11
3.22E+01,1.04E-11
3.22E+01,1.01E-11
3.22E+01,1.08E-11
3.22E+01,1.03E-11
3.22E+01,1.06E-11
3.22E+01,1.16E-11
3.22E+01,1.16E-11
3.22E+01,1.14E-11
3.22E+01,1.07E-11
3.22E+01,9.81E-12
3.22E+01,1.10E-11
3.22E+01,1.16E-11
3.23E+01,1.09E-11
3.23E+01,1.03E-11
3.23E+01,1.06E-11
3.23E+01,1.06E-11
3.23E+01,1.08E-11
3.23E+01,1.12E-11
3.23E+01,1.12E-11
3.23E+01,1.14E-11
3.23E+01,1.12E-11
3.23E+01,1.12E-11
3.23E+01,1.10E-11
3.23E+01,1.14E-11
3.23E+01,1.13E-11
3.23E+01,1.06E-11
3.23E+01,1.09E-11
3.23E+01,1.11E-11
3.23E+01,9.97E-12
3.23E+01,1.18E-11
3.23E+01,1.14E-11
3.23E+01,1.18E-11
3.23E+01,1.17E-11
3.23E+01,1.11E-11
3.23E+01,1.12E-11
3.23E+01,1.11E-11
3.23E+01,1.14E-11
3.23E+01,1.09E-11
3.23E+01,1.02E-11
