3.66E+01,1.76E-11
3.66E+01,1.77E-11
3.66E+01,1.89E-11
3.66E+01,1.82E-11
3.66E+01,1.82E-11
3.66E+01,1.76E-11
3.66E+01,1.79E-11
3.66E+01,1.65E-11
3.66E+01,1.88E-11
3.67E+01,1.72E-11
3.67E+01,1.68E-11
3.67E+01,1.71E-11
3.67E+01,1.64E-11
3.67E+01,1.69E-11
3.67E+01,1.73E-11
3.67E+01,1.67E-11
3.67E+01,1.61E-11
3.67E+01,1.64E-11
3.67E+01,1.72E-11
3.67E+01,1.57E-11
3.67E+01,1.57E-11
3.67E+01,1.67E-11
3.67E+01,1.59E-11
3.67E+01,1.61E-11
3.67E+01,1.60E-11
3.68E+01,1.51E-11
3.68E+01,1.56E-11
3.68E+01,1.57E-11
3.68E+01,1.60E-11
3.68E+01,1.58E-11
3.68E+01,1.57E-11
3.68E+01,1.57E-11
3.68E+01,1.52E-11
3.68E+01,1.58E-11
3.68E+01,1.61E-11
3.68E+01,1.52E-11
3.68E+01,1.48E-11
3.68E+01,1.52E-11
3.69E+01,1.58E-11
3.69E+01,1.47E-11
3.69E+01,1.58E-11
3.69E+01,1.50E-11
3.69E+01,1.43E-11
3.69E+01,1.35E-11
3.69E+01,1.53E-11
3.69E+01,1.46E-11
3.69E+01,1.46E-11
3.69E+01,1.45E-11
3.69E+01,1.40E-11
3.69E+01,1.51E-11
3.69E+01,1.48E-11
3.69E+01,1.41E-11
3.69E+01,1.47E-11
3.70E+01,1.42E-11
3.70E+01,1.33E-11
3.70E+01,1.51E-11
3.70E+01,1.42E-11
3.70E+01,1.41E-11
3.70E+01,1.49E-11
3.70E+01,1.37E-11
3.70E+01,1.42E-11
3.70E+01,1.40E-11
3.70E+01,1.37E-11
3.70E+01,1.44E-11
3.70E+01,1.49E-11
3.71E+01,1.49E-11
3.71E+01,1.44E-11
3.71E+01,1.44E-11
3.71E+01,1.51E-11
3.71E+01,1.46E-11
3.71E+01,1.42E-11
3.71E+01,1.47E-11
3.71E+01,1.45E-11
3.71E+01,1.46E-11
3.71E+01,1.44E-11
3.71E+01,1.43E-11
3.71E+01,1.47E-11
3.71E+01,1.43E-11
3.71E+01,1.39E-11
3.71E+01,1.47E-11
3.72E+01,1.47E-11
3.72E+01,1.41E-11
3.72E+01,1.45E-11
3.72E+01,1.43E-11
3.72E+01,1.46E-11
3.72E+01,1.44E-11
3.72E+01,1.41E-11
3.72E+01,1.42E-11
3.72E+01,1.50E-11
3.72E+01,1.44E-11
3.72E+01,1.41E-11
3.72E+01,1.42E-11
3.72E+01,1.49E-11
3.72E+01,1.50E-11
3.72E+01,1.42E-11
3.72E+01,1.40E-11
3.72E+01,1.42E-11
3.72E+01,1.40E-11
3.72E+01,1.47E-11
3.72E+01,1.40E-11
3.72E+01,1.47E-11
3.72E+01,1.50E-11
3.72E+01,1.44E-11
3.72E+01,1.42E-11
3.72E+01,1.40E-11
3.72E+01,1.43E-11
3.72E+01,1.45E-11
3.72E+01,1.51E-11
3.72E+01,1.43E-11
