1.68E+01,5.82E-12
1.68E+01,6.21E-12
1.68E+01,5.96E-12
1.68E+01,5.55E-12
1.68E+01,4.99E-12
1.68E+01,5.38E-12
1.68E+01,5.32E-12
1.68E+01,5.68E-12
1.68E+01,5.39E-12
1.69E+01,5.02E-12
1.69E+01,5.73E-12
1.69E+01,5.04E-12
1.69E+01,5.43E-12
1.69E+01,4.66E-12
1.69E+01,4.83E-12
1.69E+01,5.15E-12
1.69E+01,5.10E-12
1.69E+01,4.82E-12
1.69E+01,5.08E-12
1.69E+01,4.75E-12
1.69E+01,4.41E-12
1.69E+01,4.11E-12
1.69E+01,4.49E-12
1.69E+01,4.37E-12
1.69E+01,4.31E-12
1.69E+01,5.12E-12
1.70E+01,4.32E-12
1.70E+01,4.88E-12
1.70E+01,4.06E-12
1.70E+01,4.42E-12
1.70E+01,4.21E-12
1.70E+01,4.73E-12
1.70E+01,3.81E-12
1.70E+01,4.44E-12
1.70E+01,4.11E-12
1.70E+01,3.76E-12
1.70E+01,4.41E-12
1.70E+01,3.64E-12
1.70E+01,3.81E-12
1.70E+01,3.48E-12
1.70E+01,3.92E-12
1.70E+01,4.29E-12
1.71E+01,4.31E-12
1.71E+01,3.74E-12
1.71E+01,3.80E-12
1.71E+01,3.87E-12
1.71E+01,3.92E-12
1.71E+01,3.34E-12
1.71E+01,3.25E-12
1.71E+01,3.90E-12
1.71E+01,3.16E-12
1.71E+01,4.37E-12
1.71E+01,3.59E-12
1.71E+01,4.26E-12
1.71E+01,2.97E-12
1.71E+01,4.87E-12
1.71E+01,3.56E-12
1.71E+01,4.11E-12
1.71E+01,3.40E-12
1.71E+01,3.13E-12
1.71E+01,3.71E-12
1.72E+01,3.88E-12
1.72E+01,3.75E-12
1.72E+01,4.20E-12
1.72E+01,3.31E-12
1.72E+01,4.30E-12
1.72E+01,3.54E-12
1.72E+01,3.28E-12
1.72E+01,3.35E-12
1.72E+01,3.44E-12
1.72E+01,4.30E-12
1.72E+01,3.56E-12
1.72E+01,4.08E-12
1.72E+01,3.36E-12
1.72E+01,3.90E-12
1.72E+01,2.80E-12
1.72E+01,2.59E-12
1.72E+01,4.10E-12
1.72E+01,3.29E-12
1.72E+01,3.79E-12
1.72E+01,4.01E-12
1.72E+01,4.09E-12
1.72E+01,3.35E-12
1.72E+01,3.55E-12
1.73E+01,3.74E-12
1.73E+01,4.00E-12
1.73E+01,3.47E-12
1.73E+01,3.54E-12
1.73E+01,3.36E-12
1.73E+01,3.53E-12
1.73E+01,3.43E-12
1.73E+01,3.47E-12
1.73E+01,3.20E-12
1.73E+01,3.08E-12
1.73E+01,3.95E-12
1.73E+01,4.25E-12
1.73E+01,3.28E-12
1.73E+01,3.76E-12
1.73E+01,3.99E-12
1.73E+01,3.68E-12
1.73E+01,3.65E-12
1.73E+01,4.00E-12
1.73E+01,3.68E-12
1.74E+01,4.02E-12
1.74E+01,3.97E-12
1.74E+01,3.79E-12
1.74E+01,4.07E-12
1.74E+01,4.04E-12
1.74E+01,3.50E-12
1.74E+01,3.51E-12
1.74E+01,3.89E-12
1.74E+01,4.11E-12
1.74E+01,3.54E-12
1.74E+01,4.04E-12
1.74E+01,4.27E-12
1.74E+01,3.38E-12
1.74E+01,3.56E-12
1.74E+01,3.91E-12
1.74E+01,4.38E-12
1.74E+01,4.02E-12
1.74E+01,4.18E-12
1.74E+01,3.60E-12
1.74E+01,4.40E-12
1.74E+01,4.03E-12
1.74E+01,3.96E-12
1.74E+01,3.54E-12
1.74E+01,4.38E-12
1.74E+01,3.59E-12
1.74E+01,3.38E-12
1.74E+01,3.93E-12
1.74E+01,3.46E-12
1.74E+01,3.89E-12
1.74E+01,3.56E-12
1.74E+01,3.96E-12
1.74E+01,3.97E-12
1.74E+01,3.72E-12
